main_category,currency,goal,pledged,state,backers,country,2 pledged,2_pledged_real,2_goal_real
1,4,11000,2800,0,6,6,64.72,143.51,563.78
2,1,50000,5275,0,68,2,5275,5275,50000
1,1,5000,5190,1,40,2,5190,5190,5000
10,1,645,0,0,0,2,0,0,645
3,1,10800,11788.22,1,234,2,11788.22,11788.22,10800
2,1,2000,100,0,1,2,100,100,2000
1,1,6000,390,0,14,2,390,390,6000
2,2,350,35,0,4,1,0,42.83,428.28
12,1,2500,26675.1,1,1106,2,26675.1,26675.1,2500
11,1,20000,201,0,2,2,201,201,20000
2,1,5500,230,0,3,2,230,230,5500
12,4,250000,13,0,5,3,12.11,11.86,228164.64
1,1,15000,120,0,3,2,120,120,15000
5,1,14500,14675,1,78,2,14675,14675,14500
1,4,3800,60,0,2,3,45.65,45.24,2865.11
2,1,2000,0,0,0,2,0,0,2000
2,1,20000,27864.28,1,327,2,27864.28,27864.28,20000
11,1,4500,1025,0,2,2,1025,1025,4500
9,1,5500,5500,1,42,2,5500,5500,5500
6,1,400,1794,1,41,2,1794,1794,400
12,3,300000,0,0,0,6,0,0,336511.5
7,2,500,20,0,1,1,28.86,28.81,720.18
5,4,31245,2101,0,31,3,1735.57,1707.71,25396.24
3,4,7000,430,0,8,6,365.51,361.83,5890.27
6,4,20000,1010,0,5,6,0,121.61,2408.19
4,1,20,32,1,3,2,32,32,20
11,1,3250,6855.27,1,84,2,6855.27,6855.27,3250
1,1,2000,0,0,0,2,0,0,2000
1,4,3800,50,0,2,4,37.1,38.52,2927.36
10,1,650,2285,1,43,2,2285,2285,650
10,1,3326,3801,1,52,2,3801,3801,3326
1,1,5500,475,0,7,2,475,475,5500
10,1,13325,26881.1,1,395,2,26881.1,26881.1,13325
5,1,5000,20426,1,614,2,1105,20426,5000
13,1,500,141,0,6,2,141,141,500
1,1,8000,8020,1,70,2,1810,8020,8000
4,4,140041,142443,1,12,6,555.22,7354.93,7230.91
2,1,1036,1371,1,17,2,1371,1371,1036
2,2,5000,5100,1,86,1,7832.24,7660.99,7510.78
1,1,12000,15953,1,394,2,15953,15953,12000
5,1,144500,400,0,11,2,400,400,144500
10,1,14400,14783.5,1,86,2,14783.5,14783.5,14400
2,1,5000,1165,0,27,2,1165,1165,5000
12,4,24500,0,0,0,6,0,0,1241.83
2,3,17000,336,0,5,6,367.07,384.11,19434.35
5,1,60000,76268,1,217,2,76268,76268,60000
10,1,1750,5,0,1,2,5,5,1750
9,1,13500,15021,1,177,2,15021,15021,13500
8,1,2500,80,0,3,2,80,80,2500
7,1,10000,0,0,0,2,0,0,10000
7,1,41000,189,0,10,2,189,189,41000
10,2,2500,680,0,5,1,1153.74,1144.15,4206.42
7,1,2000,138,0,4,2,15,138,2000
12,2,20000,30663,1,232,1,48202.56,47981.41,31295.97
4,1,3522,1056,0,26,2,1056,1056,3522
2,1,15000,280,0,6,2,280,280,15000
5,1,30000,12377,0,262,2,12377,12377,30000
5,1,4000,4630,1,285,2,4630,4630,4000
12,1,125000,16338.01,0,193,2,16338.01,16338.01,125000
5,1,1200,1308,1,26,2,1308,1308,1200
3,1,3500,3787,1,0,6,,3787,3500
3,1,3600,4610,1,79,2,4610,4610,3600
1,1,15000,3185,0,50,2,3185,3185,15000
2,2,700,0,0,0,1,0,0,1106.14
8,1,9000,0,0,0,2,0,0,9000
1,1,10000,13600,1,98,2,13600,13600,10000
2,1,5000,11145,1,195,2,11145,11145,5000
12,1,50000,26,0,2,2,26,26,50000
10,1,2000,2068.68,1,38,2,2068.68,2068.68,2000
2,1,25000,45,0,2,2,45,45,25000
1,1,10100,25,0,1,2,25,25,10100
2,1,3000,3454,1,69,2,0,3454,3000
2,1,10000,1439,0,26,2,1439,1439,10000
1,1,7500,666,0,23,2,666,666,7500
3,1,3000,3190,1,33,2,3190,3190,3000
6,1,10000,13,0,1,2,13,13,10000
2,1,6000,30,0,1,2,30,30,6000
2,1,140,140,1,3,2,140,140,140
2,1,6000,140,0,5,2,80,140,6000
12,2,35000,103,0,1,1,157.65,158,53688.39
4,1,60000,0,0,0,2,0,0,60000
2,2,7000,7065,1,99,1,11551.27,11615.86,11508.99
2,1,7000,10575,1,188,2,10575,10575,7000
7,1,50000,763,0,39,2,763,763,50000
10,1,3000,87978,1,1003,2,13465,87978,3000
12,1,30000,1025,0,3,2,1025,1025,30000
1,1,3000,0,0,0,2,0,0,3000
7,2,5000,1863,0,53,1,818.98,2420.39,6495.95
7,2,6000,1,0,1,1,1.54,1.54,9242.43
1,1,2050,2055,1,49,2,2055,2055,2050
3,2,500,892,1,47,1,1351.66,1384.88,776.28
3,1,10000,10216,1,137,2,10216,10216,10000
4,1,10000,16,0,3,2,16,16,10000
1,1,3200,3270,1,12,2,3270,3270,3200
10,1,5500,2050,0,42,2,2050,2050,5500
2,1,11000,11111,1,87,2,11111,11111,11000
4,2,16500,41,0,4,1,0,51.24,20619.07
1,4,2000,0,0,0,4,0,0,1867.59
7,1,5000,482,0,14,2,482,482,5000
8,1,2000,51,0,8,2,7,51,2000
8,1,4000,613,0,25,2,433,613,4000
2,1,2500,3508,1,72,2,3508,3508,2500
3,1,3000,3683.99,1,78,2,3683.99,3683.99,3000
2,1,2500,181,0,3,2,181,181,2500
2,1,14000,6160,0,18,2,50,6160,14000
7,1,8000,3585,0,83,2,3585,3585,8000
12,3,30000,31533,1,76,6,34350.05,34988.85,33287.84
1,4,18000,2971,1,49,4,171.37,2339,14171
2,1,1300,230,0,4,2,230,230,1300
9,1,10000,10296,1,83,2,10296,10296,10000
6,1,300,55,0,4,2,55,55,300
7,1,50000,10,0,1,2,0,10,50000
3,1,10000,11040,1,90,2,11040,11040,10000
1,1,5000,1082,0,31,2,1082,1082,5000
4,1,200000,100,0,1,2,100,100,200000
8,4,15000,5604,0,56,3,4419.09,4298.53,11505.71
10,1,7000,7116,1,92,2,7116,7116,7000
2,4,60000,20,0,1,3,19.36,19.11,57339.45
7,1,15000,245,0,5,2,200,245,15000
4,2,100,91,0,10,1,24.88,117.75,129.39
8,1,10000,11059,1,107,2,640,11059,10000
12,1,7500,0,0,0,2,0,0,7500
2,1,6000,6138,1,59,2,6138,6138,6000
4,4,300000,2255,0,4,6,113.42,255.47,33987.79
5,1,2500,56,0,3,2,56,56,2500
7,1,120,420.33,1,46,2,420.33,420.33,120
1,1,2000,877,0,30,2,877,877,2000
3,1,6600,10300,1,65,2,10300,10300,6600
2,1,3000,3005,1,8,2,3005,3005,3000
2,1,5000,200,0,2,2,200,200,5000
7,4,4500,3114.11,0,37,3,232.32,2492.48,3601.73
7,1,10000,0,0,0,2,0,0,10000
1,1,3000,0,0,0,2,0,0,3000
3,1,8500,11212.33,1,215,2,11212.33,11212.33,8500
1,3,500,1,0,1,6,1.12,1.14,568
1,1,50000,110,0,2,2,110,110,50000
6,1,500,901,1,20,2,901,901,500
7,1,25000,1084,0,22,2,1084,1084,25000
3,1,5000,9016,1,167,2,2282,9016,5000
9,1,1500,1710,1,30,2,1710,1710,1500
1,1,3000,747,0,9,2,747,747,3000
2,4,300,990.77,1,42,3,361.49,751.95,227.69
7,3,5000,30,0,3,5,10.79,31.7,5282.51
1,1,15000,17294,1,204,2,17294,17294,15000
7,4,250,58,0,6,3,52.16,51.78,223.19
6,1,60,10,0,1,2,10,10,60
2,4,13000,250,0,1,4,0,190.74,9918.36
2,1,10240,125,0,2,2,125,125,10240
6,1,7300,0,0,0,2,0,0,7300
6,1,1000,10,0,1,2,10,10,1000
4,1,5000,1707,0,27,2,275,1707,5000
5,1,1500,6292,1,18,2,6292,6292,1500
8,1,500,23,0,4,2,1,23,500
7,2,250,0,0,0,1,0,0,391.36
12,2,9000,0,0,0,1,0,0,14138.49
2,1,12000,12311,1,106,2,12311,12311,12000
2,1,150000,230,0,6,2,230,230,150000
9,2,600,600,1,8,1,851.27,796.97,796.97
3,3,1105,562.77,0,23,5,286.61,660.69,1297.27
3,1,2000,2151,1,33,2,2151,2151,2000
3,1,500,520,1,13,2,10,520,500
12,1,1500,905,0,12,2,200,905,1500
1,2,4000,10,0,1,1,16.32,16.46,6582.3
1,2,5000,0,0,0,1,0,0,6489.63
4,1,750,112,0,5,2,112,112,750
12,1,15000,64,0,1,2,64,64,15000
2,1,30000,0,0,0,2,0,0,30000
7,1,10000,2070,0,37,2,2070,2070,10000
2,1,10000,815,0,6,2,815,815,10000
1,1,5000,0,0,0,2,0,0,5000
1,1,5000,0,0,0,2,0,0,5000
5,2,6500,9388,1,474,1,14949.9,15356.18,10632.21
2,1,3000,25,0,1,2,0,25,3000
9,1,700,1225,1,18,2,1225,1225,700
1,1,20000,2574,0,33,2,2574,2574,20000
9,1,3300,3315,1,49,2,3315,3315,3300
2,1,2200,177,0,5,2,177,177,2200
5,3,5000,560,0,5,6,629.56,623.56,5567.49
4,1,1000,75,0,3,2,75,75,1000
12,4,100000,5,0,1,4,4.71,4.67,93379.4
12,3,149,237,1,3,6,0,265.84,167.13
4,1,2000,2114,1,46,2,2114,2114,2000
11,1,5000,0,0,0,2,0,0,5000
5,1,4500,2790,0,21,2,2790,2790,4500
9,1,50000,0,0,0,2,0,0,50000
4,1,50000,0,0,0,2,0,0,50000
12,1,50000,65,0,1,2,65,65,50000
12,1,40000,159606.32,1,901,2,159606.32,159606.32,40000
10,1,3800,4641.7,1,127,2,4641.7,4641.7,3800
3,1,3000,3876,1,93,2,3876,3876,3000
3,1,2500,2611,1,42,2,2611,2611,2500
11,1,5000,30,0,1,2,30,30,5000
2,1,16500,11388,0,98,2,180,11388,16500
2,2,1500,1591,1,59,1,122.24,2008.41,1893.53
4,1,105000,326,0,5,2,326,326,105000
5,1,70000,1755,0,69,2,1755,1755,70000
13,1,3000,25,0,3,2,25,25,3000
7,1,30500,62177,1,662,2,5688,62177,30500
1,1,3000,265,0,10,2,265,265,3000
10,1,100000,0,0,0,2,0,0,100000
12,2,3000,20,0,2,1,33.55,32.47,4869.81
4,1,20,70,1,2,2,70,70,20
2,1,12000,2408,0,63,2,2408,2408,12000
5,1,5000,665,0,24,2,665,665,5000
10,1,989,27,0,3,2,27,27,989
2,1,30000,7954,1,140,2,1875,7954,30000
7,1,16000,50345,1,408,2,19075,50345,16000
2,1,20000,425,0,3,2,425,425,20000
9,1,500,31,0,2,2,30,31,500
11,1,3000,6396.1,1,111,2,6396.1,6396.1,3000
10,1,10260,30,0,3,2,30,30,10260
1,2,57000,174130.09,1,3414,1,289724.29,293860.69,96192.79
10,1,777,1033,1,27,2,1033,1033,777
5,1,3300,3541,1,29,2,3541,3541,3300
10,1,3500,3511,1,29,2,3511,3511,3500
12,1,42750,42760,1,58,2,42760,42760,42750
7,1,10500,1,0,1,2,1,1,10500
12,1,800,2153,1,31,2,2153,2153,800
2,1,8282,12767.01,1,158,2,12767.01,12767.01,8282
10,1,4000,1291,0,26,2,1291,1291,4000
2,1,20000,521,0,8,2,521,521,20000
8,1,4750,395,0,6,2,395,395,4750
8,1,75000,0,0,0,2,0,0,75000
2,2,1000,1000,1,9,1,1533.11,1510.85,1510.85
2,1,250000,7012,0,63,2,7012,7012,250000
6,1,2000,8060,1,116,2,8060,8060,2000
2,1,250000,30,0,2,2,30,30,250000
9,1,30000,13985,0,44,2,13985,13985,30000
5,2,80000,1251,0,23,1,2029.83,2005.87,128272.96
10,4,50,0,0,0,3,0,0,38.11
10,2,450,148,0,7,1,25.02,200.06,608.28
2,4,5000,13,0,4,4,11.73,12.04,4629.63
10,1,100,118,1,2,2,118,118,100
2,1,5000,5072,1,78,2,5072,5072,5000
2,1,3000,3200,1,52,2,3200,3200,3000
1,1,13800,131,0,5,2,131,131,13800
7,1,5000,24090,1,1154,2,6781,24090,5000
3,1,500,1,0,1,2,1,1,500
4,1,5000,7110,1,139,2,7110,7110,5000
5,1,10000,0,0,0,2,0,0,10000
5,1,150000,8671,0,105,2,8671,8671,150000
8,1,200,479,1,19,2,479,479,200
12,3,35000,120,0,2,6,0,127.1,37071.95
3,1,600,10,0,1,2,10,10,600
2,1,22000,23431,1,108,2,23431,23431,22000
5,1,14780,5881,0,64,2,5881,5881,14780
2,1,3000,3370,1,37,2,3370,3370,3000
10,1,880,220,0,5,2,220,220,880
1,1,1500,10,0,1,2,10,10,1500
1,1,5000,5076,1,73,2,5076,5076,5000
2,1,900,1350.66,1,35,2,1350.66,1350.66,900
3,1,5800,6140,1,154,2,6140,6140,5800
10,4,300,305,1,8,3,278.99,286.79,282.09
6,2,500,686,1,18,1,1035.45,1054.91,768.89
8,1,15000,1,0,1,2,1,1,15000
4,1,15000,15380,1,142,2,0,15380,15000
3,1,500,0,0,0,2,0,0,500
2,1,24625,15700,0,47,2,2424,15700,24625
10,2,3500,3602,1,44,1,6041.31,6060.5,5888.89
2,1,832,1124.63,1,36,2,1124.63,1124.63,832
12,2,35000,5060,0,6,1,0,6547.36,45288.1
1,1,500,717.01,1,23,2,717.01,717.01,500
5,1,1000,25,0,1,2,25,25,1000
5,3,10000,55,0,1,6,62.61,59.71,10856
5,1,10000,4577,0,236,2,4577,4577,10000
7,1,1500,2126,1,66,2,2126,2126,1500
7,1,5900,77,0,5,2,77,77,5900
5,1,4000,0,0,0,2,0,0,4000
2,1,60000,60029.5,1,211,2,11213.5,60029.5,60000
2,1,5000,126,0,6,2,126,126,5000
8,1,5000,25,0,1,2,25,25,5000
3,1,25000,25010,1,273,2,25010,25010,25000
12,1,99500,12398,0,67,2,12398,12398,99500
5,1,55000,10402,0,128,2,4310,10402,55000
1,1,15000,15365,1,46,2,15365,15365,15000
2,1,10,34,1,7,2,34,34,10
1,1,5000,513,0,5,2,513,513,5000
7,1,2000,869,0,35,2,869,869,2000
1,2,7000,9955,1,476,1,2277.82,12795.63,8997.43
1,1,1300,168,0,10,2,168,168,1300
8,1,11000,1048.11,0,25,2,1048.11,1048.11,11000
5,2,25000,73,0,2,1,112.13,114.05,39057.62
1,2,10000,30,0,2,1,42.4,43.48,14492.12
3,2,350,67,0,5,1,103.9,105.01,548.54
10,1,2500,4242,1,77,2,4242,4242,2500
2,1,69000,0,0,0,2,0,0,69000
1,1,1000,95,0,4,2,95,95,1000
10,4,1250,30,0,1,3,22.47,22.37,932.07
1,1,5000,75,0,3,2,75,75,5000
11,1,550,900,1,23,2,900,900,550
2,1,4500,5175,1,101,2,5020,5175,4500
3,1,85000,165104.84,1,3187,2,60494,165104.84,85000
7,2,5000,30,0,6,1,43.03,42.47,7078.94
12,2,1500,3257,1,83,1,4987.57,4902.39,2257.78
5,1,2750,5,0,1,2,5,5,2750
8,1,2500,1,0,1,2,1,1,2500
10,1,36000,10,0,1,2,10,10,36000
2,1,10000,760,0,23,2,760,760,10000
11,1,1200,1229,1,31,2,1229,1229,1200
3,1,1000,3000,1,26,2,3000,3000,1000
2,1,50000,0,0,0,2,0,0,50000
2,1,1000,0,0,0,2,0,0,1000
6,1,300,54,0,2,2,54,54,300
6,1,16000,545,0,7,2,545,545,16000
3,4,1500,1750,1,48,3,474.91,1294.86,1109.88
2,1,1100,0,0,0,2,0,0,1100
3,1,7500,495,0,16,2,495,495,7500
1,4,1425,1430,1,18,4,1134.4,1094.11,1090.28
12,1,50000,36,0,2,2,36,36,50000
12,1,5000,3,0,3,2,3,3,5000
1,1,3500,3905,1,30,2,3905,3905,3500
7,1,2000,3911,1,183,2,248,3911,2000
10,3,2500,2770,1,41,5,3148.71,3143.41,2837.01
11,1,1000,100,0,4,2,100,100,1000
6,1,700,36,0,3,2,0,36,700
2,1,400,0,0,0,2,0,0,400
2,1,3000,3006,1,44,2,3006,3006,3000
1,1,12750,0,0,0,2,0,0,12750
1,1,4800,50,0,1,2,50,50,4800
7,1,640,156,0,4,2,156,156,640
3,1,2900,3530,1,81,2,3530,3530,2900
11,1,16500,10,0,1,2,10,10,16500
2,1,2500,425,0,6,2,425,425,2500
1,1,3000,0,0,0,2,0,0,3000
10,1,1500,10,0,1,2,10,10,1500
3,3,48000,100,0,5,6,112.43,111.68,53606.13
4,1,10000,1876,0,39,2,410,1876,10000
5,1,5000,38042,1,560,2,16387,38042,5000
10,1,150000,11,0,2,2,11,11,150000
8,1,1500,1607,1,16,2,1607,1607,1500
7,2,1200,2607,1,58,1,3709.99,3683.71,1695.61
2,1,15250,8134,0,23,2,8134,8134,15250
2,1,8250,8740,1,125,2,8740,8740,8250
8,2,5000,174,0,6,1,271.8,272.25,7823.38
3,1,14000,27524.99,1,601,2,4305,27524.99,14000
12,1,9750,50,0,2,2,50,50,9750
2,4,10500,11,0,1,4,7.85,7.99,7631.37
2,1,8000,8170,1,43,2,8170,8170,8000
3,1,2000,2296.42,1,50,2,2296.42,2296.42,2000
3,1,2500,2520,1,61,2,2520,2520,2500
1,3,2000,0,0,0,6,0,0,2187.8
10,1,80000,3999,0,43,2,3999,3999,80000
4,1,11000,80,0,3,2,80,80,11000
7,1,2000,44,0,7,2,44,44,2000
1,1,27643,5326,0,59,2,246,5326,27643
2,1,40000,2113,0,33,2,2113,2113,40000
3,1,2500,3200,1,69,2,3200,3200,2500
3,4,80000,8465,0,14,6,0,475.35,4492.36
7,1,50000,0,0,0,2,0,0,50000
2,1,500,925,1,17,2,925,925,500
7,1,1000,366,0,9,2,190,366,1000
4,1,7500,90,0,5,2,90,90,7500
5,1,30000,38179,0,608,2,38179,38179,30000
2,4,10000,10026.5,1,89,3,8882.5,8649.5,8626.64
10,1,3400,18559,1,740,2,18559,18559,3400
5,3,1500,38,0,7,6,0,44.82,1769.24
7,1,7500,500,0,1,2,500,500,7500
2,1,5000,5060,1,45,2,5060,5060,5000
7,1,20000,554,0,23,2,127,554,20000
6,1,25000,1622,0,21,2,1622,1622,25000
12,1,10000,0,0,0,2,0,0,10000
4,1,1000,0,0,0,2,0,0,1000
12,2,75000,1553,0,21,1,2334.5,2398.42,115828.33
12,4,50000,1167,0,9,6,354.53,806.55,34556.64
7,2,5000,470,0,37,1,753.12,760.09,8086.04
7,1,3500,4794,1,61,2,4794,4794,3500
7,1,5000,13084,1,161,2,9757,13084,5000
3,1,2000,2165,1,42,2,2165,2165,2000
1,1,32000,735,0,9,2,735,735,32000
2,2,10000,0,0,0,1,0,0,15145.78
7,1,1000,339,0,14,2,250,339,1000
1,1,15000,1,0,1,2,1,1,15000
4,1,25000,3362,0,48,2,3362,3362,25000
3,1,8000,3175,0,32,2,3175,3175,8000
8,2,8000,33,0,1,1,50.99,49.09,11900.33
2,1,500,0,0,0,2,0,0,500
7,1,124444,121,0,4,2,121,121,124444
2,2,4000,126,0,5,1,6.6,167.24,5309.05
2,1,50000,0,1,0,2,0,0,50000
5,1,2000,1495.69,0,45,2,467.69,1495.69,2000
5,2,10000,11023,1,296,1,16689.88,16899.7,15331.31
4,1,6000,20,0,2,2,20,20,6000
1,1,3000,100,0,2,2,100,100,3000
3,2,1500,1671,1,36,1,2803.74,2712.49,2434.91
1,4,1000,1150,0,7,3,799.88,835.45,726.48
8,1,500,21,0,2,2,0,21,500
6,4,10000,0,0,0,3,0,0,7399.73
2,1,5000,5156.5,1,73,2,5156.5,5156.5,5000
3,1,15000,15276.09,1,141,2,15276.09,15276.09,15000
12,1,22000,1145,0,7,2,45,1145,22000
1,1,3500,4,0,1,2,4,4,3500
3,1,1000,2100,1,75,2,2100,2100,1000
3,1,2500,50,0,2,2,50,50,2500
4,4,2000,5,0,1,4,4.7,4.66,1864.28
3,1,2500,3185,1,55,2,3185,3185,2500
7,4,20000,20993.05,1,773,3,18861.36,19046.5,18145.53
12,1,100000,104656,1,224,2,104656,104656,100000
8,1,1900,1937,1,43,2,1937,1937,1900
11,1,120,0,0,0,2,0,0,120
10,3,150,0,0,0,6,0,0,170.4
5,1,500,36,0,1,2,36,36,500
1,1,10000,2101,0,9,2,2101,2101,10000
2,1,12000,13828,1,82,2,13828,13828,12000
7,1,8000,0,0,0,2,0,0,8000
1,1,6250,1022,0,20,2,1022,1022,6250
10,3,25000,162,0,10,6,6.43,172.24,26579.91
4,1,20000,0,0,0,2,0,0,20000
12,1,2500,45,0,3,2,45,45,2500
5,1,52000,3891,0,40,2,3891,3891,52000
4,1,25000,25785,1,150,2,25785,25785,25000
3,1,800,1800,1,37,2,1800,1800,800
2,1,5000,1434.11,0,32,2,1434.11,1434.11,5000
12,1,850000,635,0,34,2,635,635,850000
7,1,10000,377,0,14,2,377,377,10000
1,1,200,1075,1,84,2,1075,1075,200
3,1,15000,650,0,19,2,650,650,15000
2,1,10000,1769,0,31,2,1769,1769,10000
10,2,4500,4876,1,151,1,8115.39,8158.21,7529.11
5,1,6000,0,0,0,2,0,0,6000
3,1,800,890,1,25,2,890,890,800
4,1,96300,1775,0,20,2,1775,1775,96300
4,1,7000,9020,1,98,2,1085,9020,7000
7,2,500,7058,1,81,1,820.4,9169.69,649.6
2,1,2500,220,0,4,2,220,220,2500
10,1,1200,76,0,4,2,76,76,1200
3,1,20782,20960,1,192,2,20960,20960,20782
3,1,25000,60,0,2,2,60,60,25000
1,1,83259,281,0,5,2,281,281,83259
4,4,50,0,0,0,3,0,0,45.8
3,1,5500,5,0,1,2,5,5,5500
10,1,85000,4314,0,71,2,4314,4314,85000
8,1,5500,5522,1,29,2,5522,5522,5500
1,2,2000,406,0,12,1,679.78,695.07,3424.01
1,1,1650,2102,1,42,2,0,2102,1650
1,1,10000,0,0,0,2,0,0,10000
2,1,2200,2305,1,65,2,2305,2305,2200
10,2,500,1949,1,42,1,2945.89,2991.7,767.5
2,4,20000,851,0,3,3,0,617.97,14523.27
1,4,3500,3940,1,68,3,3596.95,3523.2,3129.75
1,1,3000,0,0,0,2,0,0,3000
5,1,7500,15341,1,134,2,15341,15341,7500
1,1,3013,3158,1,5,2,3158,3158,3013
8,1,10000,818,0,11,2,818,818,10000
10,1,850,870,1,29,2,870,870,850
3,1,1200,1295,1,19,2,1295,1295,1200
9,2,2000,2160,1,46,1,63.68,2806.25,2598.38
8,1,20000,0,0,0,2,0,0,20000
7,1,7000,10601.02,1,385,2,10601.02,10601.02,7000
7,1,100000,517,0,15,2,517,517,100000
1,1,30000,20,0,1,2,20,20,30000
9,3,2000,10,0,1,6,0,11.74,2348
2,1,25000,1480,0,25,2,1480,1480,25000
2,1,15000,16228,1,20,2,340,16228,15000
7,1,6000,7623,1,259,2,7623,7623,6000
11,1,150,601,1,19,2,601,601,150
7,3,30000,291,0,10,6,403.78,396.98,40926.02
2,1,50000,0,0,0,2,0,0,50000
7,1,14000,4050,0,85,2,4050,4050,14000
6,1,2400,55,0,2,2,55,55,2400
1,1,140,45,0,4,2,45,45,140
7,1,50000,882088.5,1,4955,2,350437,882088.5,50000
12,1,1000,0,0,0,2,0,0,1000
4,1,5000,35,0,3,2,35,35,5000
1,1,9000,31,0,2,2,0,31,9000
12,1,2300,1589,0,6,2,0,1589,2300
12,1,5000,0,0,0,2,0,0,5000
1,1,8000,16060.77,1,293,2,16060.77,16060.77,8000
1,1,9000,0,0,0,2,0,0,9000
12,1,3330,90,0,7,2,90,90,3330
3,1,3000,1,0,1,2,1,1,3000
9,1,7000,8444,1,65,2,8444,8444,7000
12,1,35750,1,0,1,2,1,1,35750
5,4,235000,7560,0,6,6,1270.93,1247.85,38789.12
5,3,6000,27611,1,197,6,30141.83,31131.33,6764.98
4,1,42875,412,0,4,2,0,412,42875
2,1,50500,0,0,0,2,0,0,50500
4,1,100000,1,0,1,2,1,1,100000
3,1,800,800,1,7,2,800,800,800
8,2,7000,110,0,1,1,187.38,182.41,11607.66
3,1,5000,100,0,2,2,100,100,5000
7,2,1000,3,1,2,1,0,4.09,1363.98
10,1,10000,10544,1,149,2,10544,10544,10000
1,1,3000,10,0,6,2,10,10,3000
2,2,250,260,1,6,1,430.95,433.64,416.97
7,2,5000,1532,0,94,1,2469.51,2402.53,7841.17
6,1,1000,0,0,0,2,0,0,1000
3,1,2500,3353,1,53,2,3353,3353,2500
1,2,500,7,0,3,1,0,9.16,654.4
5,3,5000,171,0,5,6,185.89,192.8,5637.49
3,3,13000,0,0,0,5,0,0,14648.38
2,4,10000,10115.22,1,107,3,9031.54,9180.63,9076.06
6,1,4500,4615,1,65,2,4615,4615,4500
2,1,1000,1300,1,18,2,1300,1300,1000
2,1,60000,21406,0,77,2,21406,21406,60000
3,1,4500,407,0,12,2,407,407,4500
10,1,120,0,0,0,2,0,0,120
4,1,30000,0,0,0,2,0,0,30000
2,1,1500,0,0,0,2,0,0,1500
5,1,10000,1923,0,65,2,57,1923,10000
3,1,9000,0,0,0,2,0,0,9000
1,1,2500,1,0,1,2,0,1,2500
11,1,1700,110,0,3,2,110,110,1700
9,1,4000,4060,1,40,2,275,4060,4000
12,1,12000,1,0,1,2,1,1,12000
2,1,6000,0,0,0,2,0,0,6000
1,1,1500,125,0,6,2,60,125,1500
3,1,6000,6272,1,78,2,6272,6272,6000
2,1,1000,1010,1,24,2,1010,1010,1000
5,1,5000,0,0,0,2,0,0,5000
10,1,65000,6637,0,49,2,6637,6637,65000
7,3,6000,570,0,10,6,618.85,642.28,6760.79
7,3,15000,45,0,5,6,38.01,50.48,16825.57
1,4,18000,10,0,1,6,0,0.53,947.62
11,2,15000,2670,0,3,1,4053.59,4067.52,22851.22
4,4,5000,0,0,0,3,0,0,4101.39
2,1,5000,1468,0,22,2,694,1468,5000
2,1,4000,125,0,4,2,125,125,4000
12,1,50000,6,0,1,2,6,6,50000
2,1,500000,0,0,0,2,0,0,500000
7,1,10000,10506,1,133,2,0,10506,10000
7,3,3000,119318.71,1,1065,6,47662.34,140892.11,3542.41
3,4,19194,0,0,0,4,0,0,17698.48
2,4,12000,975,0,5,6,147.65,142.94,1759.27
8,1,250,82,0,6,2,82,82,250
3,1,15000,1,0,1,2,1,1,15000
1,4,35000,41480,1,73,6,109.41,2281.88,1925.4
2,1,6000,100,0,1,2,100,100,6000
8,1,15000,30,0,1,2,30,30,15000
3,1,3500,100,0,1,2,100,100,3500
12,1,5000,30,0,2,2,30,30,5000
10,1,1000,1194,1,19,2,28,1194,1000
2,3,3000,0,0,0,6,0,0,3290.09
12,1,5000,660,0,14,2,660,660,5000
8,4,12000,4968,0,245,3,4824.61,4764.55,11508.58
3,2,1000,21,0,3,1,0,27,1285.76
1,2,5000,632,0,25,1,954.78,970.11,7674.95
1,1,2000,65,0,3,2,65,65,2000
9,2,4500,4592,1,63,1,7339.57,7202.91,7058.6
3,1,18000,18630,1,108,2,18630,18630,18000
2,4,900,15,0,1,3,11.18,11.36,681.77
3,1,5,230,1,12,2,230,230,5
11,2,10000,31,0,3,1,32.39,39.53,12752.5
11,1,15000,28,0,1,2,28,28,15000
8,1,15000,15072,1,27,2,15072,15072,15000
12,1,100000,0,0,0,2,0,0,100000
1,1,1000,2886,1,132,2,2886,2886,1000
12,1,25000,416,0,24,2,416,416,25000
2,1,10000,0,0,0,2,0,0,10000
5,1,25000,1661,0,14,2,1661,1661,25000
7,2,25000,311,0,21,1,481.46,473.83,38089.43
8,1,10000,2116,0,14,2,2116,2116,10000
8,2,1600,2427,1,49,1,3904.69,3948.72,2603.19
2,4,11000,21,0,2,3,18.67,18.43,9651.66
8,1,315,110,0,6,2,10,110,315
8,1,3000,1616,0,27,2,1616,1616,3000
2,1,11000,11440,1,67,2,11440,11440,11000
2,1,250000,0,0,0,2,0,0,250000
2,1,10000,1899,0,69,2,1899,1899,10000
2,1,3000,4895,1,48,2,4895,4895,3000
1,1,1000,50,0,5,2,50,50,1000
2,1,10000,10,0,1,2,10,10,10000
3,1,5000,1170,0,13,2,1170,1170,5000
1,1,2500,0,0,0,2,0,0,2500
2,1,82000,18102,0,180,2,18102,18102,82000
7,1,1000,1310,1,42,2,135,1310,1000
7,1,167000,23408.01,0,629,2,23408.01,23408.01,167000
7,1,2500,475,0,12,2,475,475,2500
2,1,5000,5396,1,45,2,5396,5396,5000
